Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,EV Connector Types
ELEC,Augspurger Ramp,362 Pearl St,,Buffalo,NY,14202,,716-849-5812  866-816-7584,E,,Public - Credit card at all times,24 hours daily; must use EVConnect app for payment,A D Debit M V,,6,,,EV Connect,http://evconnect.com/,200-8,42.889784,-78.874463,04/08/2020,104726,2021-03-11 23:22:17,LG,,,04/01/2018,J1772
ELEC,ALBANY COUNTY RAIL TRAIL,839 Kenwood Ave Rail Trail,,Slingerlands,NY,12159,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.629269,-73.863661,04/06/2021,162134,2021-04-06 00:24:53,,,,,J1772
ELEC,Country Club Imports,55 Oneida St,,Oneonta,NY,13820,,607-432-2800,E,,Public - Call ahead,Dealership business hours; see service desk for access,,,2,2,,Non-Networked,,GPS,42.451285,-75.100333,06/09/2020,44176,2021-03-11 23:22:17,P,,,11/30/2011,CHADEMO J1772 J1772COMBO
ELEC,St. Josephs Hospital - Tesla Destination,4295 Hempstead Turnpike,,Bethpage,NY,11714,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.725995,-73.478764,11/03/2020,169127,2021-03-11 23:22:17,P,,,11/03/2020,TESLA
ELEC,ABM Parking 866 UN Plaza - Tesla Destination,430 E 49th St,,New York,NY,10017,,877-727-5452  877-798-3752,E,,Public,24 hours daily; for customer use only; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.752516,-73.965347,11/03/2020,115136,2021-03-11 23:22:17,P,,,11/01/2018,J1772 TESLA
ELEC,SCIENCENTER SCIENCENTER,601 1st St,,Ithaca,NY,14850,,888-758-4389,E,,Public,Mon 7:00am - 6:00pm; Tue 7:00am - 6:00pm; Wed 7:00am - 6:00pm; Thu 7:00am - 6:00pm; Fri 7:00am - 6:00pm; Sat 7:00am - 6:00pm; Sun 7:00am - 6:00pm,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.449965,-76.504087,04/06/2021,182683,2021-04-06 00:24:53,,,,,J1772
ELEC,KINGSTON VW STATION 1,1249 Ulster Ave,,Kingston,NY,12401,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.967208,-73.990374,04/06/2021,183754,2021-04-06 00:24:53,,,,,J1772
ELEC,ERIE COUNTY STATION TWO,4205 Main St,,Buffalo,NY,14221,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.960529,-78.720001,04/06/2021,170242,2021-04-06 00:24:53,,,,,J1772
ELEC,Bread Alone Bakery,3962 Route 28,,Boiceville,NY,12412,,866-816-7584,E,,Public,24 hours daily,,,2,,,EV Connect,http://evconnect.com/,GPS,41.997247,-74.263752,04/08/2020,123108,2021-03-11 23:22:17,P,,,04/01/2019,J1772
ELEC,New Lab,19 Morris Ave,,Brooklyn,NY,11205,,866-816-7584,E,,Public,24 hours daily,,,2,,,EV Connect,http://evconnect.com/,GPS,40.699530,-73.974315,04/08/2020,123075,2021-03-11 23:22:17,P,,,04/01/2019,J1772
ELEC,PARKING GARAGE1 PARKING GARAGE,1 Lincoln St,,Auburn,NY,13021,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.930293,-76.567186,04/06/2021,162333,2021-04-06 00:24:53,,,,,J1772
ELEC,STONY BROOK UNV ADMIN 1,100 Nicolls Road,,Stony Brook,NY,11790,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.914648,-73.119684,04/06/2021,181140,2021-04-06 00:24:53,,,,,J1772
ELEC,Hampton Inn Garden City - Tesla Destination,1 North Ave,,Garden City,NY,11530,,516-227-2720  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.741668,-73.609459,11/03/2020,114943,2021-03-11 23:22:17,P,,,08/15/2016,J1772 TESLA
ELEC,Nissan - Huntington,850 E Jericho Turnpike,,Huntington Station,NY,11746,,,E,,Public - Call ahead,Dealership business hours; contact 631-439-7000 for more information,,,1,1,,Non-Networked,,GPS,40.834455,-73.379693,06/09/2020,44350,2021-03-11 23:22:17,P,,,11/30/2011,CHADEMO J1772
ELEC,Town of Veteran,4049 Watkins Rd,Located in the back on white outbuilding; near the parking spaces reserved for electric vehicles,Millport,NY,14864,,607-739-1476,E,,Public,24 hours daily,,,2,,,Non-Networked,,200-9,42.250834,-76.838332,03/03/2020,99950,2021-03-11 23:22:17,LG,,,07/01/2018,J1772
ELEC,ATRIUM EVCHARGE PRC-EV3,634 Plank Rd,,Clifton Park,NY,12065,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.866646,-73.777957,04/06/2021,152232,2021-04-06 00:24:53,,,,,J1772
ELEC,Simon-Simth Haven Mall,313 SMITH HAVEN MALL,,Lake Grove,NY,11755,,833-632-2778,E,,Public,24 hours daily,,,1,3,,Electrify America,https://www.electrifyamerica.com/,GPS,40.862452,-73.128752,04/06/2021,169949,2021-04-06 01:19:10,,,,,CHADEMO J1772 J1772COMBO
ELEC,"Walmart 2104 - Newburgh, NY",1201 Route 300,,Newburgh,NY,12550,,833-632-2778,E,,Public,24 hours daily,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,41.497759,-74.073189,04/06/2021,168489,2021-04-06 01:19:10,,,,,CHADEMO J1772COMBO
ELEC,MUNICIPAL EVSE ELM STREET 1,24 Elm St,,Glens Falls,NY,12801,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.309420,-73.646290,04/06/2021,155242,2021-04-06 00:24:53,,,,,J1772
ELEC,MTP 625 W 57th Street - Tesla Destination,625  W 57th St,,New York,NY,10019,,212-247-0700  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.771431,-73.992964,11/03/2020,115176,2021-03-11 23:22:17,P,,,09/01/2017,TESLA
ELEC,HOLIDAY INN J HOLIDAY INN 1,308 N Comrie Ave,,Johnstown,NY,12095,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.022409,-74.360229,04/06/2021,162479,2021-04-06 00:24:53,,,,,J1772
ELEC,NATIONAL GRID TOPS WATERTOWN,22050 US-11,,Watertown,NY,13601,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.994810,-75.901730,04/06/2021,162231,2021-04-06 00:24:53,,,,,J1772
ELEC,COLACINO INUSTR COLACINO 4,126 Harrison St,,Newark,NY,14513,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.049507,-77.093730,04/06/2021,174195,2021-04-06 00:24:53,,,,,J1772
ELEC,BETHLEHEM EV FLEET #1,445 DELAWARE AVE (NY-443),,Delmar,NY,12054,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.620470,-73.839400,04/06/2021,165630,2021-04-06 00:24:53,,,,,J1772
ELEC,PANYNJ LGA E GARAGE C1,East Garage E End Rd LaGuardia Airport,,New York,NY,11371,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.770330,-73.865683,04/06/2021,162407,2021-04-06 00:24:53,,,,,J1772
ELEC,Glenwood Belmont Parking - Tesla Destination,320 E 46th St,,New York,NY,10021,,212-599-9495  877-798-3752,E,,Public,24 hours daily; see valet for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.751784,-73.969463,11/03/2020,115094,2021-03-11 23:22:17,P,,,11/01/2018,J1772 TESLA
ELEC,TOWN GLENVILLE TOWN HALL EV2,Glenville Municipal Center 18 Glenridge Rd,,Glenville,NY,12302,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.867961,-73.928284,04/06/2021,175724,2021-04-06 00:24:53,,,,,J1772
ELEC,Residence Inn New York Manhattan - Tesla Destination,1717 Broadway,,New York,NY,10019,,212-324-3774  877-798-3752,E,,Public,24 hours daily; for customer use only; see valet for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.764369,-73.982707,11/03/2020,115031,2021-03-11 23:22:17,P,,,01/01/2016,J1772 TESLA
ELEC,The Shops at Nanuet,75 S Middletown Rd,,Nanuet,NY,10954,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,6,,eVgo Network,https://www.evgo.com/,GPS,41.094148,-74.012970,03/25/2021,122801,2021-03-25 01:01:24,,,,,CHADEMO J1772COMBO
ELEC,Quad Graphics,56 Duplainville Rd,,Saratoga Springs,NY,12866,,866-816-7584,E,,Public,24 hours daily,,,2,,,EV Connect,http://evconnect.com/,GPS,43.061533,-73.829697,04/08/2020,123120,2021-03-11 23:22:17,P,,,04/01/2019,J1772
ELEC,ATRIUM EVCHARGE PARKPLAZA EV5,56 Clifton Country Rd,,Clifton park,NY,12065,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.856321,-73.783170,04/06/2021,175314,2021-04-06 00:24:53,,,,,J1772
ELEC,Icon Parking 515 E 72nd Street - Tesla Destination,515  E 72nd St,,New York,NY,10021,,212-249-8196  877-798-3752,E,,Public,24 hours daily; pay lot; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.766857,-73.952647,11/03/2020,150660,2021-03-11 23:22:17,P,,,09/30/2019,J1772 TESLA
ELEC,Little Man Parking (Queens West) - Tesla Destination,4-76  47th Ave,,Long Island City,NY,11109,,718-606-1760  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.745810,-73.955812,11/03/2020,114970,2021-03-11 23:22:17,P,,,03/01/2017,J1772 TESLA
ELEC,Town of Livingston - Town Hall,119 Rt-19,,Livingston,NY,12541,,866-816-7584,E,,Public - Credit card at all times,24 hours daily; Also accepts Paypal,A D M V,,2,,,EV Connect,http://evconnect.com/,GPS,40.782319,-74.314475,10/09/2020,166438,2021-03-11 23:22:17,P,,,06/05/2020,J1772
ELEC,CAR CHARGERS NUMBER 421,140 Nottingham Cir,,Jamesville,NY,13078,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.012474,-76.082880,04/06/2021,165198,2021-04-06 00:24:53,,,,,J1772
ELEC,PICOTTE 1450 WESTERN 1.,1450 western ave,,Albany,NY,12203,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.680122,-73.838684,04/06/2021,175372,2021-04-06 00:24:53,,,,,J1772
ELEC,Quik Park 1133 Garage LLC - Tesla Destination,1133 6th Ave,,New York,NY,10036,,212-398-0464  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.756071,-73.983920,11/03/2020,115002,2021-03-11 23:22:17,P,,,04/01/2015,J1772 TESLA
ELEC,Brookfield Place - Tesla Supercharger,250 Vesey Street,,New York,NY,10080,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,4,,Tesla,http://www.teslamotors.com/supercharger,GPS,40.714200,-74.016300,08/10/2020,153434,2021-03-11 23:22:17,P,,,01/31/2020,TESLA
ELEC,KEELER BMW STATION 01,1111 Troy-Schenectady Road,,Latham,NY,12110,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.766981,-73.814216,04/06/2021,162444,2021-04-06 00:24:53,,,,,J1772
ELEC,The Shops at Atlas Park - Tesla Supercharger,8000 Cooper Avenue,,Glendale,NY,11385,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,10,,Tesla,http://www.teslamotors.com/supercharger,200-9,40.708000,-73.867000,08/10/2020,149312,2021-03-11 23:22:17,P,,,09/30/2019,TESLA
ELEC,EPLLC LOCKHEED 2,497 Electronics Pkwy,,Liverpool,NY,13088,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.110046,-76.188230,04/06/2021,145764,2021-04-06 00:24:53,,,,,J1772
ELEC,PICOTTE 22 CORPORATE 3,22 Corporate Woods Blvd,,Albany,NY,12211,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.681465,-73.768320,04/06/2021,181109,2021-04-06 00:24:53,,,,,J1772
ELEC,NW HOSPITAL NORTH EAST UNIT,400 E Main St,,Mount Kisco,NY,10549,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.195555,-73.725789,04/06/2021,180098,2021-04-06 00:24:53,,,,,J1772
ELEC,Van Schaick Island,203 Park Ave,,Cohoes,NY,12047,,518-233-2130,E,,Public,24 hours daily,,,2,1,,Non-Networked,,200-8,42.767009,-73.689847,03/15/2021,118964,2021-03-15 13:14:11,P,,,01/01/2019,CHADEMO J1772 J1772COMBO
ELEC,THERMAL QUICK AG EV3,11 sitterly road,,Clifton Park,NY,12065,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.850794,-73.757366,04/06/2021,181635,2021-04-06 00:24:53,,,,,J1772
ELEC,Rapidpark 920 Park Avenue - Tesla Destination,920 Park Ave,,New York,NY,10025,,212-794-7245  877-798-3752,E,,Public - Call ahead,24 hours daily,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.776673,-73.960253,11/03/2020,115195,2021-03-11 23:22:17,P,,,09/01/2017,J1772 TESLA
ELEC,286WAE 286 WAS AVE EXT,286 Washington Ave Ext,,Albany,NY,12203,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.705350,-73.860690,04/06/2021,152461,2021-04-06 00:24:53,,,,,J1772
ELEC,BURNS MGT SGA 4,19 Seward St,,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.086993,-73.795726,04/06/2021,180096,2021-04-06 00:24:53,,,,,J1772
ELEC,LIA HONDA SHOP2,4891 Transit Rd,,Buffalo,NY,14221,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.980741,-78.695452,04/06/2021,162179,2021-04-06 00:24:53,,,,,J1772
ELEC,AMCR CASINO 1.1,873 State Route 37,,Akwesasne,NY,13655,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.971310,-74.643234,04/06/2021,181482,2021-04-06 00:24:53,,,,,J1772
ELEC,FOODBANK LATHAM PARKING 3,959 Albany Shaker Rd,,Latham,NY,12110,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.764626,-73.814450,04/06/2021,180890,2021-04-06 00:24:53,,,,,J1772
ELEC,Champion Parking 230 W 55th Street - Tesla Destination,230 W 55th St,,New York,NY,10019,,646-402-6984  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.764693,-73.982708,11/03/2020,115061,2021-03-11 23:22:17,P,,,01/01/2016,J1772 TESLA
ELEC,Bruno's Bakery and Restaurant - Tesla Destination,676 Forest Ave,,Staten Island,NY,10310,,718-448-0993  877-798-3752,E,,Public,24 hours daily,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.629424,-74.111586,11/03/2020,150541,2021-03-11 23:22:17,P,,,09/30/2019,TESLA
ELEC,BNL NSLS-II LOB-4,Loop Rd,,Upton,NY,11961,,,E,,Public - Credit card at all times,24 hours daily,A D M V,,2,,,Non-Networked,,GPS,40.862723,-72.872473,02/22/2021,184440,2021-03-04 18:40:37,FG,8.0,U.S. Department of Energy,01/15/2021,J1772
ELEC,Union College,North Ln,,Schenectady,NY,12308,,866-816-7584,E,,Public,24 hours daily; Also accepts Paypal,A D M V,,4,,,EV Connect,http://evconnect.com/,GPS,42.818224,-73.927289,04/08/2020,155030,2021-03-11 23:22:17,P,,,04/02/2019,J1772
ELEC,MAGUIRE VW VW_408158_A,370 Elmira Rd,,Ithaca,NY,14850,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.422426,-76.517437,04/06/2021,162419,2021-04-06 00:24:53,,,,,J1772
ELEC,WOODLAWN GARAGE WOODLAWN,37 Woodlawn Ave,,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.084416,-73.786440,04/06/2021,162164,2021-04-06 00:24:53,,,,,J1772
ELEC,854ELLICOTT 854 ELLICOTT 6,854 Ellicott St,,Buffalo,NY,14203,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.901752,-78.867526,04/06/2021,180113,2021-04-06 00:24:53,,,,,J1772
ELEC,PICOTTE 80 WOLF ROAD 1,80 Wolf Rd,,Colonie,NY,12205,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.715393,-73.813510,04/06/2021,174639,2021-04-06 00:24:53,,,,,J1772
ELEC,Delancey and Essex Municipal Parking Garage,107 Essex St,,New York,NY,10002,,866-816-7584,E,,Public,24 hours daily; Also accepts Paypal,A D M V,,2,,,EV Connect,http://evconnect.com/,GPS,40.719319,-73.988196,04/08/2020,155100,2021-03-11 23:22:17,LG,,,04/16/2018,J1772
ELEC,"Country Inn & Suites by Radisson, Rochester Airport - Tesla Destination",797 E Henrietta Rd,,Rochester,NY,14623,,585-427-0131  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,43.104420,-77.616685,11/03/2020,115225,2021-03-11 23:22:17,P,,,11/01/2018,J1772 TESLA
ELEC,Best Western Adirondack Inn - Tesla Destination,2625 Main St,,Lake Placid,NY,12946,,518-523-2424  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,44.284065,-73.983532,11/03/2020,114965,2021-03-11 23:22:17,P,,,01/01/2016,J1772 TESLA
ELEC,SAVARINO COMPAN BRL 3,"BRL Parking Lot, closest to Building 1 South",,Buffalo,NY,14204,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.863736,-78.868086,04/06/2021,164157,2021-04-06 00:24:53,,,,,J1772
ELEC,Old Westbury Golf and Country Club - Tesla Destination,270 Wheatley Road,,Old Westbury,NY,11568,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,5,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.801955,-73.601317,11/03/2020,168994,2021-03-11 23:22:17,P,,,11/03/2020,J1772 TESLA
ELEC,Vassar College,124 Raymond Ave,,Poughkeepsie,NY,12604,,866-816-7584,E,,Public,24 hours daily,,,2,,,EV Connect,http://evconnect.com/,GPS,41.690219,-73.898165,10/09/2020,123064,2021-03-11 23:22:17,P,,,04/01/2019,J1772
ELEC,Brookfield,250 Vesey St,,New York,NY,10281,,855-900-7584,E,,Public,24 hours daily,,,2,,,Greenlots,http://greenlots.com/,200-9,40.714193,-74.015130,04/06/2021,99159,2021-04-06 01:16:39,,,,,J1772
ELEC,ULSTER COUNTY CARR BUILDING,5 Pearl St,,Kingston,NY,12401,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.932591,-74.016136,04/06/2021,162352,2021-04-06 00:24:53,,,,,J1772
ELEC,MUNICIPAL BLDG TRAIN STATION 1,2 Veterans Plaza,,Croton-on-Hudson,NY,10520,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.191670,-73.882470,04/06/2021,143300,2021-04-06 00:24:53,,,,,J1772
ELEC,CITY-PEEKSKILL JAMES ST GARAGE,1050 Park St,,Peekskill,NY,10566,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.290940,-73.918106,04/06/2021,145338,2021-04-06 00:24:53,,,,,J1772
ELEC,Village of Champlain,1104 Route 9,,Champlain,NY,12919,,866-816-7584,E,,Public,24 hours daily,,,2,,,EV Connect,http://evconnect.com/,200-9,44.983225,-73.444864,06/09/2020,94835,2021-03-11 23:22:17,LG,,,09/19/2017,J1772
ELEC,Vision Nissan,2409 Rochester Rd,,Canandaigua,NY,14424,,585-393-0042,E,,Public,Dealership business hours,,,1,,,Non-Networked,,200-9,42.916433,-77.300722,06/09/2020,74632,2021-03-11 23:22:17,P,,,03/01/2016,J1772
ELEC,TOG CAR CHARGE 1,11177 NY-32,,Greenville,NY,12083,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.415910,-74.022550,04/06/2021,150045,2021-04-06 00:24:53,,,,,J1772
ELEC,ALBANY COUNTY TIMES UNION GA2,100 Beaver St,,Albany,NY,12207,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.649236,-73.756103,04/06/2021,162174,2021-04-06 00:24:53,,,,,J1772
ELEC,ULSTER COUNTY PROBATION DEPT,733 Broadway,,Kingston,NY,12401,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.931091,-74.010589,04/06/2021,162129,2021-04-06 00:24:53,,,,,J1772
ELEC,PPC STATION 1,Point Place Casino 450 St Route 31,,Bridgeport,NY,13030,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.153633,-75.965896,04/06/2021,180130,2021-04-06 00:24:53,,,,,J1772
ELEC,Maguire Family of Dealerships,370 Elmira Rd,,Ithaca,NY,14850,,877-848-7174,E,,Public,24 hours daily,,,1,2,,Non-Networked,,GPS,42.422535,-76.518884,06/09/2020,157971,2021-03-11 23:22:17,P,,,05/15/2020,J1772 J1772COMBO
ELEC,Imperial Parking,332-342 E 34th St,Attendant will assist in charging vehicle.  Parking rates apply. Inquire within.,New York,NY,10016,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.744011,-73.974116,04/05/2021,169851,2021-04-05 22:55:21,,,,,J1772
ELEC,iPark NYC E 77th Street - Tesla Destination,165 E 77th St,,New York,NY,10014,,855-472-7569  877-798-3752,E,,Public,24 hours daily; for customer use only; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.773640,-73.959302,11/03/2020,115028,2021-03-11 23:22:17,P,,,03/01/2016,J1772 TESLA
ELEC,COMMCTR NEW PALTZ TOWN,Veterans Dr,,New Paltz,NY,12561,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.756382,-74.081041,04/06/2021,162372,2021-04-06 00:24:53,,,,,J1772
ELEC,Village of Bergen - Municipal Parking,18 Buffalo St,Located in the Village of Bergen Municipal Parking Lot between 16 & 18 Buffalo Street,Bergen,NY,14416,,585-494-1513,E,,Public,24 hours daily,,,2,,,Non-Networked,,GPS,43.085186,-77.943321,06/09/2020,116923,2021-03-11 23:22:17,LG,,,11/19/2018,J1772
ELEC,PICOTTE 11 CORPORATE 4,11 Corporate Woods Blvd,,Albany,NY,12211,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.683420,-73.766650,04/06/2021,180635,2021-04-06 00:24:53,,,,,J1772
ELEC,Parkit 310 E 11th Street - Tesla Destination,310  E 11th St,,New York,NY,10003,,212-475-5262  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.729871,-73.985680,11/03/2020,115089,2021-03-11 23:22:17,P,,,03/01/2017,J1772 TESLA
